Date,Type,BankAccount,ContactName,Reference,Total,AccountCode,AccountName,Description,LineAmount,TaxType,Status,BankTransactionID
"2017-05-17","RECEIVE","ULearn Limited Current account","ULearn-Student","DSC REC/170517","228.57","100","","Student Payment ","228.57","OUTPUT","AUTHORISED","0ed0b68d-e0b6-4391-bb1e-eb7d2a36db74"
"2017-05-16","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2017 05 16      GP","275","100","","student payment","275","OUTPUT","AUTHORISED","c3e5b1a5-2799-426c-bfa3-d0c5e49bb341"
"2017-05-17","RECEIVE","ULearn Limited Current account","NICAHI LTD","NICHIAI LTD        GP","457.16","100","","Partner Pay In","457.16","NONE","AUTHORISED","bec963f3-e789-4774-9966-dd0f24274bcc"
"2017-05-17","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M2928331   GP","534.05","100","","Valitor Merch A/C","534.05","OUTPUT","AUTHORISED","c6637e13-102d-40fa-ba7c-a50aed46c3d5"
"2017-05-16","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M2923070   GP","534.15","100","","Valitor Merch A/C","534.15","OUTPUT","AUTHORISED","9bb048bb-13bb-48c3-8ce5-bb64838f94a3"
"2017-05-12","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2017 05 12      GP","565","100","","Course Payments","565","OUTPUT","AUTHORISED","76604eb0-9936-4a1e-9d24-01e0e1094936"
"2017-05-02","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2017 05 02      GP","580","100","","Course Payments","580","OUTPUT","AUTHORISED","41788d73-93ce-4fae-9998-b9ab9f1208fa"
"2017-05-17","RECEIVE","ULearn Limited Current account","ULearn-Student","FAKTURA 15149/1515 GP","2130","100","","Course Payments","2130","OUTPUT","AUTHORISED","0f78a5dc-9c45-4129-a6a6-6adc01c4d7c7"
"2017-05-16","RECEIVE","ULearn Limited Current account","ULearn-Student","2X BLUE CONSULTORIA","4956","100","","Course Payments","4956","OUTPUT","AUTHORISED","efe8ccd2-df12-4992-8811-5cc6f2c79b53"
"2017-05-17","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2017 05 17      GP","9089","100","","Course Payments","9089","OUTPUT","AUTHORISED","5c7c35b5-9bde-405b-9088-c0d633138d00"
"2017-05-16","RECEIVE","ULearn Limited Current account","Refunds & Rebates","87977 Reversal CBA GP","10000","104","","Rejected CoinBase Payment BitCoin","10000","OUTPUT","AUTHORISED","dfa200a0-4bdd-4472-8d24-74d4cac18141"
"2017-05-15","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2017 05 15      GP","15400","100","","Course Payments","15400","OUTPUT","AUTHORISED","f1ac239c-415a-4d9c-857d-3f2aff6db630"
"2017-05-18","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M2941978   GP","296.34","100","","Valitor Merch A/C","296.34","OUTPUT","AUTHORISED","02a2139c-137a-4d42-b22f-c83c4a7d3001"
"2017-05-11","SPEND","ULearn Limited Current account","Camden Exchange","","38.2","A109","","Food","38.2","INPUT","AUTHORISED","4bd6f6f8-ce97-43a6-abff-23313e4e12e1"
"2017-05-19","SPEND","ULearn Limited Current account","EIRCOM","EIRCOM TIS    SEPA DD","179.81","B104","","Telephone & Internet","179.81","INPUT","AUTHORISED","4ea939cc-f4e7-4a6d-937d-ab4f2b6430b6"
"2017-05-18","RECEIVE","ULearn Limited Current account","ULearn-Student","","6941","100","","Course fees payment","6941","OUTPUT","AUTHORISED","d962ff06-7544-462e-b802-02f1d4339665"
"2017-05-19","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M2947260   GP","3437.72","100","","Valitor Merch A/C","3437.72","OUTPUT","AUTHORISED","e27771a1-8b02-467d-b75d-eb7e4323777b"
"2017-05-16","SPEND","ULearn Limited Current account","Google - CARD","POS12MAY GOOGLE *ADWS","500","B110","","Google Adwords","500","INPUT","AUTHORISED","519d4dc3-aa54-4b58-9098-68e93068247e"
"2017-05-26","RECEIVE","ULearn Limited Current account","ULearn-Student","","1900","100","","PEDRO DA SILVA","1900","OUTPUT","AUTHORISED","1c744feb-bb6f-4293-a62c-526a8c401f54"
"2017-05-22","SPEND","ULearn Limited Current account","Google - CARD","POS18MAY GOOGLE *ADWS","500","B110","","Google Adwords","500","INPUT","AUTHORISED","b475283b-054b-48ec-972a-39e48c999b2e"
"2017-04-24","SPEND","ULearn Limited Current account","UPS","020171305418","52.9","B130","","Duty on import of computers ","52.9","INPUT","AUTHORISED","2150564d-62f0-49c5-8b05-155e39f6e295"
"2017-04-21","SPEND","ULearn Limited Current account","UPS","020171305419","371.53","B130","","Duty on import of computers ","371.53","INPUT","AUTHORISED","4fde51c7-931b-4a8b-89f6-b8d4e59b0908"
"2017-05-09","SPEND","ULearn Limited Current account","Receipt Bank - CARD","POS05MAY RECEIPT BANK","12.99","B106","","Automates Receipts to Bills (Xero)","12.99","INPUT","AUTHORISED","ee527710-daa0-4d74-8917-e596ccc71eb8"
"2017-05-22","SPEND","ULearn Limited Current account","BOI LIFE INSURANCE","OP/BoI LIFE   SEPA DD","51.03","B119","","Life Insurance BOI","51.03","INPUT","AUTHORISED","a24c67af-b5dc-41c4-92a0-3975318b1a09"
"2017-05-22","RECEIVE","ULearn Limited Current account","ULearn-Student","","2583","100","","","2583","OUTPUT","AUTHORISED","322ad7b9-d70f-4ad0-843c-80624d903260"
"2017-05-22","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M2952711   GP","257.89","100","","Valitor Merch A/C","257.89","OUTPUT","AUTHORISED","09768d71-eae3-4f14-9d5f-3b21bb728684"
"2017-05-23","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       14","0.25","B106","","Misc Software / Hosting","0.25","INPUT","AUTHORISED","a0dae7cd-7565-4660-acf2-7ff6b516e1ef"
"2017-05-22","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       49","0.89","B106","","Misc Software / Hosting","0.89","INPUT","AUTHORISED","b46d3032-eb90-410d-97cc-0a73270b5f72"
"2017-05-22","SPEND","ULearn Limited Current account","SOFTWARE","","0.1","B106","","Misc Software / Hosting (+FX)","0.1","INPUT","AUTHORISED","860b777f-7829-4404-9a29-22aa8fb394bb"
"2017-05-22","SPEND","ULearn Limited Current account","HighRise - CARD","P1805US 49.00@1.10734","44.25","B106","","HighRise CRM Software","44.25","INPUT","AUTHORISED","9d7aace2-e993-481a-acb4-db2ae5f61351"
"2017-05-23","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M2958496   GP","119.43","100","","Valitor Merch A/C","119.43","OUTPUT","AUTHORISED","c3b1955e-9858-4ee5-a79d-8a9f73fc8bce"
"2017-05-23","RECEIVE","ULearn Limited Current account","ULearn-Student","","3285","100","","","3285","OUTPUT","AUTHORISED","ca744c94-411c-4f62-ac84-96e2ee740e8c"
"2017-05-19","SPEND","ULearn Limited Current account","Cracked Nut","","11.6","B115","","Food for Meeting","11.6","INPUT","AUTHORISED","bd72c4aa-1cd0-4a90-9ae9-1e154119e21d"
"2017-05-23","SPEND","ULearn Limited Current account","BOI LIFE INSURANCE","OP/BoI LIFE   SEPA DD","47.05","B119","","Life Insurance BOI","47.05","INPUT","AUTHORISED","d9a1ba1d-41a1-4b73-8d51-1b45bcf0de00"
"2017-05-19","SPEND","ULearn Limited Current account","Fresh","","51.57","A108","","Social","51.57","INPUT","AUTHORISED","d659ce6c-2c45-4512-93df-d7d2443cd554"
"2017-06-15","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M3082508   GP","926.04","100","","Valitor Merch A/C","926.04","OUTPUT","AUTHORISED","c9e687d9-2912-40dd-b7a3-22e5fffdf291"
"2017-06-14","SPEND","ULearn Limited Current account","EIRCOM","EIRCOM        SEPA DD","86.73","B104","","Telephone & Internet","86.73","INPUT","AUTHORISED","047aace1-f4f0-470d-a29c-e5f72306b929"
"2017-06-14","SPEND","ULearn Limited Current account","EIRCOM","EIRCOM TIS    SEPA DD","62.42","B104","","Telephone & Internet","62.42","INPUT","AUTHORISED","b336c78c-6866-4a46-8118-651845b60ffc"
"2017-05-25","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M2977806   GP","4344.69","100","","Valitor Merch A/C","4344.69","OUTPUT","AUTHORISED","0c820fd8-c2e3-4094-8fbf-bf878255b9ae"
"2017-05-25","RECEIVE","ULearn Limited Current account","ULearn-Student","","4594","100","","Ulearn ","4594","OUTPUT","AUTHORISED","f2eca03a-fee7-469f-ba57-3a52bf4d2783"
"2017-05-24","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M2964087   GP","117.51","100","","Valitor Merch A/C","117.51","OUTPUT","AUTHORISED","0f10f35f-289e-43e8-a9ed-49664640a26a"
"2017-05-26","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M2983189   GP","174.24","100","","Valitor Merch A/C","174.24","OUTPUT","AUTHORISED","17e25f0c-08cf-4c48-99e3-33400673e549"
"2017-05-29","SPEND","ULearn Limited Current account","Virgin Media","","83.99","A101","","Internet & TV Apartments","83.99","INPUT","AUTHORISED","d329d6a6-7bad-4600-8c14-b89e03cc3501"
"2017-05-22","SPEND","ULearn Limited Current account","Keywaste - DD","","54.48","B102","","Trash Bags, Containers & Collection","54.48","INPUT","AUTHORISED","9ef8ff31-9b85-49c8-9233-4b31a93fe9a3"
"2017-05-26","SPEND","ULearn Limited Current account","Airport Taxi","POS24MAY AIRPORT TAXI","49","A104","","Airport Transfer","49","INPUT","AUTHORISED","3b10736c-5f38-4712-af10-e92304a0e17c"
"2017-05-30","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M2993244   GP","703.49","100","","Valitor Merch A/C","703.49","OUTPUT","AUTHORISED","2d1fc254-d20a-4201-a707-f38734f18f37"
"2017-05-30","RECEIVE","ULearn Limited Current account","ULearn-Student","LATM CR 900113 5435","970","100","","Cash Drop","970","NONE","AUTHORISED","aa2ac693-f295-4842-beb3-4bdd91aa6663"
"2017-05-31","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M2998544   GP","2922.56","100","","Valitor Merch A/C","2922.56","OUTPUT","AUTHORISED","1efed1f6-a242-4c89-b61c-d55a3843f012"
"2017-06-01","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M3011625   GP","1539.88","100","","Valitor Merch A/C","1539.88","OUTPUT","AUTHORISED","67285ed8-6312-4b6e-87d3-39d0a6e5e6b6"
"2017-06-02","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M3017121   GP","1425.95","100","","Valitor Merch A/C","1425.95","OUTPUT","AUTHORISED","143041e6-90e6-4a45-8ae1-5698dd332585"
"2017-06-02","SPEND","ULearn Limited Current account","Airport Taxi","POS31MAY AIRPORT TAXI","33","A104","","Airport Transfer","33","INPUT","AUTHORISED","578b8f00-dd8a-45ea-9b11-8fb25b7c4b01"
"2017-06-06","SPEND","ULearn Limited Current account","Virgin Media","","109.98","A101","","Internet & TV Apartments","109.98","INPUT","AUTHORISED","3567ec6b-5e36-40b0-a15b-b746cbb7bf49"
"2017-06-06","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M3028826   GP","8179.32","100","","Valitor Merch A/C","8179.32","OUTPUT","AUTHORISED","a03dd032-34f8-4d0f-93b8-a246629e1262"
"2017-06-06","SPEND","ULearn Limited Current account","Airport Taxi","POS01JUN AIRPORT TAXI","39","A104","","Airport Transfer","39","INPUT","AUTHORISED","91323d3e-e691-45ca-ae9e-ac4c3c319de0"
"2017-06-07","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M3034480   GP","2735.61","100","","Valitor Merch A/C","2735.61","OUTPUT","AUTHORISED","62a75a12-d00d-4e3e-8d3c-da9ead4d700a"
"2017-06-16","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M3087997   GP","4584.56","100","","Valitor Merch A/C","4584.56","OUTPUT","AUTHORISED","ecf607e0-73df-4f4b-a0b3-0afb944c46c0"
"2017-06-16","SPEND","ULearn Limited Current account","Airport Taxi","POS14JUN AIRPORT TAXI","36","A104","","Airport Transfer","36","INPUT","AUTHORISED","79ce3cdb-bf31-4a0b-94a2-5587573a8aa9"
"2017-06-01","SPEND","ULearn Limited Current account","EIRCOM","EIRCOM        SEPA DD","95.63","B104","","Telephone & Internet","95.63","INPUT","AUTHORISED","b89ec94c-d41b-4905-ba20-1450ce18a138"
"2017-06-01","RECEIVE","ULearn Limited Current account","ULearn-Student","","9178.6","100","","Ulearn","9178.6","OUTPUT","AUTHORISED","82a6de2f-0a05-4761-8538-19aa163498bc"
"2017-06-14","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M3068605   GP","1968.93","100","","Valitor Merch A/C","1968.93","OUTPUT","AUTHORISED","3982d21b-4f60-432f-9e0e-cc94e42bb372"
"2017-06-09","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M3051248   GP","4838.15","100","","Valitor Merch A/C","4838.15","OUTPUT","AUTHORISED","b0475718-6408-4432-8461-458161a2bfda"
"2017-06-12","RECEIVE","ULearn Limited Current account","ULearn-Student","","2783","100","","Ulearn","2783","OUTPUT","AUTHORISED","63778ada-24f7-4ed4-a158-e96211a03403"
"2017-06-12","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M3056835   GP","146.92","100","","Valitor Merch A/C","146.92","OUTPUT","AUTHORISED","9cf44ee4-2d81-4034-9f3c-99611a96f899"
"2017-06-08","RECEIVE","ULearn Limited Current account","ULearn-Student","","5079.25","100","","Ulearn ","5079.25","OUTPUT","AUTHORISED","41a2ea2f-2212-40ae-9091-4d6ff9122af3"
"2017-06-07","RECEIVE","ULearn Limited Current account","ULearn-Student","","6891.35","100","","Ulearn ","6891.35","OUTPUT","AUTHORISED","6f415616-e795-473c-a30a-2c4068353124"
"2017-05-26","RECEIVE","ULearn Limited Current account","ULearn-Student","","5043","100","","Ulearn ","5043","OUTPUT","AUTHORISED","0935eba6-8ba9-40f4-9ae4-0d53f5746ef2"
"2017-05-29","RECEIVE","ULearn Limited Current account","ULearn-Student","","6304","100","","Ulearn ","6304","OUTPUT","AUTHORISED","ac904067-d806-4839-b02c-c3c62916fdf5"
"2017-05-24","RECEIVE","ULearn Limited Current account","ULearn-Student","","2772.87","100","","Ulearn ","2772.87","OUTPUT","AUTHORISED","f635e23b-bf41-499f-9a64-02fc93de7fb5"
"2017-05-30","RECEIVE","ULearn Limited Current account","ULearn-Student","","6100","100","","Ulearn ","6100","OUTPUT","AUTHORISED","0ca2ba34-2975-4f57-aef6-9f1099159cc9"
"2017-05-31","RECEIVE","ULearn Limited Current account","ULearn-Student","","2222","100","","Ulearn ","2222","OUTPUT","AUTHORISED","fabc9262-fa4b-49e2-bbbc-b6617b79e7e2"
"2017-06-02","RECEIVE","ULearn Limited Current account","ULearn-Student","","6719.1","100","","Ulearn ","6719.1","OUTPUT","AUTHORISED","c1a9904d-9f03-43e8-aadf-9703c37636ba"
"2017-06-06","RECEIVE","ULearn Limited Current account","ULearn-Student","","6423.5","100","","Ulearn ","6423.5","OUTPUT","AUTHORISED","6d612fed-bce9-4c0d-b982-10a6408feb06"
"2017-06-06","RECEIVE","ULearn Limited Current account","ULearn-Student","","1377.2","100","","Ulearn","1377.2","OUTPUT","AUTHORISED","aa732cf9-6880-4619-970a-599fbb05b1fd"
"2017-06-08","SPEND","ULearn Limited Current account","The Fruit People Limited","TO THE FRUIT PEOPLE","100","B102","","Office Staff Fruit","100","INPUT","AUTHORISED","227313fb-afe6-4505-9241-8c188322acb0"
"2017-06-09","RECEIVE","ULearn Limited Current account","ULearn-Student","","4896","100","","Ulearn ","4896","OUTPUT","AUTHORISED","dcd3abf9-7a2f-4309-8022-a166879f7541"
"2017-06-12","SPEND","ULearn Limited Current account","Airport Taxi","POS08JUN AIRPORT TAXI","34","A104","","Airport Transfer","34","INPUT","AUTHORISED","d6c3666b-28fd-482b-8fda-eaabdf181de0"
"2017-06-12","RECEIVE","ULearn Limited Current account","ULearn-Student","LATM CR 900113 6468","1420","100","","Cash Drop","1420","NONE","AUTHORISED","64de7285-1504-4aa5-b8e3-be5dc053e2b4"
"2017-06-13","RECEIVE","ULearn Limited Current account","ULearn-Student","","2418.76","100","","Ulearn ","2418.76","OUTPUT","AUTHORISED","7e421233-e25b-49b6-84ba-e9a2b42de28c"
"2017-06-14","RECEIVE","ULearn Limited Current account","ULearn-Student","","2637","100","","Ulearn ","2637","OUTPUT","AUTHORISED","5d73f56b-3eff-40d4-b9b0-9f3351944204"
"2017-05-26","SPEND","ULearn Limited Current account","Airport Taxi","POS24MAY AIRPORT TAXI","59","A104","","Airport Transfer","59","INPUT","AUTHORISED","c2f27ab7-7a39-4649-8a7b-cc8d5470736a"
"2017-06-09","RECEIVE","ULearn Limited Current account","ULearn-Student","","210","100","","WEI JINKE","210","OUTPUT","AUTHORISED","7531eccc-3e2e-45e7-8b35-ab8ec12a4cb4"
"2017-05-25","SPEND","ULearn Limited Current account","John Gunn Camera Shop","","59","B102","","Camera Battery Charger","59","INPUT","AUTHORISED","a4bc3630-6abe-4caa-a0a4-d9a509b81cfb"
"2017-05-31","SPEND","ULearn Limited Current account","DublinBikes","POS29MAY DUBLINBIKES","1.5","B112A","","DUBLINBIKES","1.5","INPUT","AUTHORISED","3a43b9f9-9c98-47e0-8aac-0e8c0a915a5b"
"2017-06-07","SPEND","ULearn Limited Current account","ULearn-Student","","12.5","B127","","WEI JINKE","12.5","NONE","AUTHORISED","00b0a94a-a020-4419-8ddf-19cc64edf8a2"
"2017-06-07","RECEIVE","ULearn Limited Current account","ULearn-Student","","3005","100","","WEI JINKE","3005","OUTPUT","AUTHORISED","ea1212f3-caab-41e9-b903-a90feec57ab2"
"2017-06-15","SPEND","ULearn Limited Current account","Google - CARD","POS13JUN GOOGLE *ADWS","500","B110","","Google Adwords","500","INPUT","AUTHORISED","45827838-dd8d-49a9-8b5e-faa87aa77f26"
"2017-06-13","SPEND","ULearn Limited Current account","Google - CARD","","99.99","B110","","Ulearn ","99.99","INPUT","AUTHORISED","98a23d05-f203-4f68-86ca-34003b51f266"
"2017-04-21","SPEND","ULearn Limited Current account","JANE O'BYRNE","TO JANE O&#39;BYRNE","330","A100","","Accomm Host JANE O'BYRNE","330","INPUT","AUTHORISED","a955c74e-e5d0-475f-a0d8-c98b50ddc640"
"2017-04-25","SPEND","ULearn Limited Current account","Payzone Park","","20","B112A","","Airport Trip","20","INPUT","AUTHORISED","da563dbf-05d3-42cd-b55c-e573472c31c0"
"2017-05-03","SPEND","ULearn Limited Current account","Indeed - CARD","","14.72","B110","","HR Adverts (staff / teachers) ","14.72","INPUT","AUTHORISED","33a3180f-ef17-4358-9845-dce29fcda79d"
"2017-06-08","SPEND","ULearn Limited Current account","Di Lucca","","9","B115","","Coffee","9","INPUT","AUTHORISED","d5dad846-dc60-4d0a-a96c-1601b2a76b38"
"2017-04-13","SPEND-TRANSFER","ULearn Limited Current account","","","30","ACC1","","Bank Transfer to Credit Card - Neil.","-30","","AUTHORISED","596bf772-8d31-4f56-8d86-0111382d883c"
"2017-04-13","RECEIVE-TRANSFER","Credit Card - Neil","","","30","AC-CC-NM","","Bank Transfer from ULearn Limited Current account.","30","","AUTHORISED","898e806b-85fd-48a3-b8b4-c213d72637f8"
"2017-05-03","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","","9.35","B106","","Hosting Domains","9.35","INPUT","AUTHORISED","5fee68c7-d750-4bfc-95ca-b92a4e8a56f4"
"2017-05-23","SPEND","ULearn Limited Current account","Zopim - CARD","P2005US 14.00@1.10935","12.62","B106","","Zopim Chat Module","12.62","INPUT","AUTHORISED","a6a22e98-1007-4a84-a59c-489483dde0a6"
"2017-05-24","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       10","0.18","B106","","Misc Software / Hosting","0.18","INPUT","AUTHORISED","01c2afb2-f1da-49af-9a44-34a688f022c6"
"2017-05-24","SPEND","ULearn Limited Current account","SOFTWARE","POS22MAY ADOBE  CREAT","30.74","B106","","Software / Hosting","30.74","INPUT","AUTHORISED","5677f7ec-e6a0-4a06-ba7d-e686fabff059"
"2017-05-24","SPEND","ULearn Limited Current account","Buffer - CARD","P2205US 10.00@1.11607","8.96","B106","","Buffer","8.96","INPUT","AUTHORISED","1e6c0de7-04ca-4dfa-bad0-6e5a1de85f15"
"2017-05-25","SPEND","ULearn Limited Current account","PAYROLL","CONTRA            CTO","41740.31","B107","","Payroll Bulk ","41740.31","NONE","AUTHORISED","4bb55090-e0dd-4de8-a08a-7053247bc7b0"
"2017-05-26","SPEND","ULearn Limited Current account","THE HR COMPANY - DD","The HR Compan SEPA DD","110.7","B118","","HR Company Consult","110.7","INPUT","AUTHORISED","fb89be9a-cb8a-4c7e-919c-d94a40177b5e"
"2017-05-29","SPEND","ULearn Limited Current account","BOI BOL","BOI BOL CHARGE","10","B127","","Banking Online","10","NONE","AUTHORISED","bfb112c0-b78a-4560-9e50-e6cc173776e1"
"2017-05-30","SPEND","ULearn Limited Current account","FLYEFIT","POS28MAY FLYEFIT GROU","32","B122","","FLYEFIT Dir Member Fee","32","INPUT","AUTHORISED","ba43e2d0-1aaf-4c59-8b74-4eafd5ce7c9f"
"2017-05-30","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       30","0.54","B106","","Misc Software / Hosting","0.54","INPUT","AUTHORISED","fd4a8b2f-b34d-4170-9385-a635def2d142"
"2017-05-30","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD      397","7.12","B106","","Misc Software / Hosting","7.12","INPUT","AUTHORISED","14ed6307-7195-4b0a-9016-627541dceb24"
"2017-06-01","SPEND","ULearn Limited Current account","ToutApp - CARD","P3005US 30.00@1.11111","27","B106","","ToutApp Email Software","27","INPUT","AUTHORISED","b5dba355-32ec-4bc1-b8df-9fea3948e511"
"2017-06-01","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       30","0.54","B106","","Misc Software / Hosting","0.54","INPUT","AUTHORISED","b9482009-61f9-4311-b6c0-47606d307a8f"
"2017-06-02","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       30","0.54","B106","","Misc Software / Hosting","0.54","INPUT","AUTHORISED","6ab7b9af-799f-487a-bff8-61470f1e7692"
"2017-06-02","SPEND","ULearn Limited Current account","ToutApp - CARD","P3105US 30.00@1.11648","26.87","B106","","ToutApp Email Software","26.87","INPUT","AUTHORISED","4da7e154-d4ab-443f-94be-5a80bf1fc4be"
"2017-06-06","SPEND","ULearn Limited Current account","Hailo","POS01JUN Hailo Networ","8.8","A104","","Taxi (Airport / Transfer)","8.8","INPUT","AUTHORISED","23d5824b-300c-4b8b-a1ce-4691f50c1e74"
"2017-06-06","SPEND","ULearn Limited Current account","Google - CARD","POS01JUN GOOGLE *SVCS","88.56","B106","","Google Apps Bus","88.56","INPUT","AUTHORISED","98797f82-c5d0-42e6-9fd4-af4e7f390318"
"2017-06-07","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD        7","0.13","B106","","Misc Software / Hosting","0.13","INPUT","AUTHORISED","70ac7e92-b8ec-4ccf-b483-e35742f7e96f"
"2017-06-07","SPEND","ULearn Limited Current account","Github - CARD","P0206US  7.00@1.12000","6.25","B106","","Github Repos","6.25","INPUT","AUTHORISED","987dfff0-e575-481e-828c-88e30b72f31d"
"2017-06-07","SPEND","ULearn Limited Current account","MAILCHIMP - DD","POS02JUN MAILCHIMP","90.17","B106","","MailChimp Email Marketing","90.17","INPUT","AUTHORISED","e17fb41f-4f91-4aae-92a0-b4373b75fcd3"
"2017-06-08","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       19","0.36","B106","","Misc Software / Hosting","0.36","INPUT","AUTHORISED","5286910f-2ed9-4381-87c1-68c88e604bbb"
"2017-06-09","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       54","0.98","B106","","Misc Software / Hosting","0.98","INPUT","AUTHORISED","856fb43e-6441-43a1-9842-86602bef8323"
"2017-06-09","SPEND","ULearn Limited Current account","Receipt Bank - CARD","POS05JUN RECEIPT BANK","12.99","B106","","Automates Receipts to Bills (Xero)","12.99","INPUT","AUTHORISED","92da65c3-e5fe-446b-ac7e-5ddae8842960"
"2017-06-15","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD      342","6.12","B106","","Misc Software / Hosting","6.12","INPUT","AUTHORISED","2e8f68c7-6244-41e1-ba8b-48c4f5b14cff"
"2017-05-30","SPEND","ULearn Limited Current account","Right Price Tiles","POS28MAY Right Price","1698.84","A101","","tiles apartment replace leak","1698.84","INPUT","AUTHORISED","ddc4e8ed-2874-493c-9c76-3158f2d00ca3"
"2017-06-06","SPEND","ULearn Limited Current account","Facebook - CARD","POS31MAY PAYPAL *FACE","301.44","B110","","facebook ads","301.44","NONE","AUTHORISED","0d8998a0-04af-45f6-8cd9-7914b96aac72"
"2017-06-08","SPEND","ULearn Limited Current account","Just Eat","POS06JUN Just Eat","33.5","B115","","food ","33.5","INPUT","AUTHORISED","5aeeb0e9-1682-457e-ae21-d65ed650050e"
"2017-05-03","SPEND","ULearn Limited Current account","Payzone Park","POS27APR PAYZONE PARK","20","B112A","","Dublin Aiport  Pickup","20","INPUT","AUTHORISED","136ba3cc-36bb-4323-a116-f809dcc17a0b"
"2017-05-26","SPEND","ULearn Limited Current account","Food, Coffees, Newsagents","POS24MAY Camden Caske","20","B102","","Coffees, Food, Newsagents","20","INPUT","AUTHORISED","bc24a8b5-0341-4279-895f-e9fa333fa29f"
"2017-06-06","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","POS01JUN PAYPAL *GODA","14.27","B106","","hosting","14.27","NONE","AUTHORISED","4915bcd8-5c20-438e-adc0-736fc30cb440"
"2017-05-22","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","POS18MAY PAYPAL *GODA","9.99","B106","","hosting","9.99","NONE","AUTHORISED","aafc3f39-f2ca-4db9-ac6a-82846b3be5f2"
"2017-05-30","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","POS28MAY PAYPAL *GODA","9.11","B106","","hosting","9.11","NONE","AUTHORISED","5c3f3857-fd8e-4cd9-90a2-01c72dc369f5"
"2017-05-26","SPEND","ULearn Limited Current account","An Post","POSC23MAY AN POST-OFF","4.25","B130","","postal charges","4.25","INPUT","AUTHORISED","0e603ad0-46bb-4100-bab4-58c022dd93cb"
"2017-05-18","SPEND","ULearn Limited Current account","PARCEL MOTEL","POS16MAY PARCEL MOTEL","3.95","B130","","parcel motel","3.95","INPUT","AUTHORISED","0e7b9966-38dd-427d-9f0f-82cd2c17206e"
"2017-06-06","SPEND","ULearn Limited Current account","Facebook - CARD","POS31MAY PAYPAL *FACE","3.26","B110","","facebook ads","3.26","NONE","AUTHORISED","ccbda0c4-5d29-4819-8f3f-d763bf5f78e2"
"2017-05-26","RECEIVE","ULearn Limited Current account","ULearn-Student","P2017456 SERGIO P2 GP","7","100","","","7","OUTPUT","AUTHORISED","0b67e7c1-60ae-4979-baea-65f8e61d99bd"
"2017-05-24","RECEIVE","ULearn Limited Current account","ULearn-Student","Classes week 15th  GP","150","100","","","150","OUTPUT","AUTHORISED","5118b070-47e5-4647-8c00-a7c9e8eba855"
"2017-06-13","RECEIVE","ULearn Limited Current account","ULearn-Student","SARA FERREIRA","917.5","100","","","917.5","OUTPUT","AUTHORISED","5d032805-7b11-45b8-86d2-8c2bd305cde0"
"2017-05-26","RECEIVE","ULearn Limited Current account","ULearn-Student","SACBREF1094384367 CTO","1886","100","","","1886","OUTPUT","AUTHORISED","c59f6f18-56cb-460d-a62e-2a7aa61f570c"
