Date,Type,BankAccount,ContactName,Reference,Total,AccountCode,AccountName,Description,LineAmount,TaxType,Status,BankTransactionID
"2025-07-21","SPEND","ULearn Limited Current account","GoCar","POS20JUL GOCAR CARSHA","49.65","A104","","Transport (Van/CityCar)","49.65","NONE","AUTHORISED","cd908d1b-52ec-47cf-8728-2f5b8999ea43"
"2025-07-21","SPEND","ULearn Limited Current account","Freenow* 9a34v1-2","","14.2","A104","","Accomm Transfer","14.2","NONE","AUTHORISED","3b05142d-619f-410c-8f19-f85e09440230"
"2025-07-22","SPEND","ULearn Limited Current account","Freenow* 9a34v1-2","","13","A104","","Accomm Transfer","13","NONE","AUTHORISED","9e62f613-899d-437b-94c4-cf6884e1dfbb"
"2025-07-21","RECEIVE","ULearn Limited Current account","ULearn-Student","","1415","100","","","1415","NONE","AUTHORISED","0bed4da3-aa87-4da9-980c-de9dee8c93ef"
"2025-07-21","RECEIVE","ULearn Limited Current account","ULearn-Student","","245.08","100","","STRIPE-0IPJUXPNXMX","245.08","NONE","AUTHORISED","a0fd0396-2648-4e05-b20a-d9ac2fe7e15c"
"2025-07-18","RECEIVE","ULearn Limited Current account","ULearn-Student","","1030","100","","","1030","NONE","AUTHORISED","1893dc71-152c-4fae-a45e-4a2d77befa6d"
"2025-07-18","SPEND","ULearn Limited Current account","GoCar","POS17JUL GOCAR CARSHA","24.65","A104","","Transport (Van/CityCar)","24.65","NONE","AUTHORISED","f180f450-0b80-4544-b6fc-1cbbe98f99c5"
"2025-07-18","SPEND","ULearn Limited Current account","GoCar","POS17JUL GOCAR CARSHA","6.67","A104","","Transport (Van/CityCar)","6.67","NONE","AUTHORISED","b6e609e1-d030-4f88-a272-0e6ea4b1d9b4"
"2025-07-18","RECEIVE","ULearn Limited Current account","ULearn-Student","","340","100","","P20241075","340","NONE","AUTHORISED","df45e044-f1b8-4cbb-be0f-9a2afde89460"
"2025-07-15","SPEND","ULearn Limited Current account","Google","","1000","B110","","POS25SEP GOOGLE *ADS1","1000","NONE","AUTHORISED","c12a78a6-dff6-4854-9335-74476a045e26"
"2025-07-15","SPEND","ULearn Limited Current account","GoCar","POS14JUL GOCAR CARSHA","4","A104","","Transport (Van/CityCar)","4","NONE","AUTHORISED","b3814e58-e262-490b-a5b7-bd6dcdd4eac5"
"2025-07-15","RECEIVE","ULearn Limited Current account","ULearn-Student","","238","100","","P20241075","238","NONE","AUTHORISED","c9520d6f-8250-4fce-8bfa-9cf67cade543"
"2025-07-15","SPEND","ULearn Limited Current account","Bank Charges","","0.11","B127","","NEPOSCHGUSD 000000.31","0.11","NONE","AUTHORISED","a983a9ab-6cd0-4a1e-8f07-a67542de0c6c"
"2025-07-15","SPEND","ULearn Limited Current account","GoCar","POS14JUL GOCAR CARSHA","16.64","A104","","Transport (Van/CityCar)","16.64","NONE","AUTHORISED","e0ae4c22-ed3b-4db2-851f-93411ecc8042"
"2025-07-15","SPEND","ULearn Limited Current account","Upwork - CARD","","73.34","B118","","POS04AUG Upwork -6072","73.34","NONE","AUTHORISED","b58d5757-904e-4a1e-95dd-fca6299a3568"
"2025-07-16","SPEND","ULearn Limited Current account","Facebook - CARD","","22.29","B110","","","22.29","NONE","AUTHORISED","2083901b-0366-4e78-915c-55f2c0836173"
"2025-07-16","RECEIVE","ULearn Limited Current account","ULearn-Student","","1510","100","","ULEARN29658","1510","NONE","AUTHORISED","e4354605-ac1a-4f97-9a68-b64115725e18"
"2025-07-16","SPEND","ULearn Limited Current account","GoCar","POS15JUL GOCAR CARSHA","20.65","A104","","Transport (Van/CityCar)","20.65","NONE","AUTHORISED","dec42db6-698c-451e-b463-1d1d7eae334f"
"2025-07-16","SPEND","ULearn Limited Current account","MessageBird","","15","B106","","","15","NONE","AUTHORISED","13e6e816-812c-46aa-b4cf-5361039e5a67"
"2025-07-16","SPEND","ULearn Limited Current account","GoCar","POS15JUL GOCAR CARSHA","17.6","A104","","Transport (Van/CityCar)","17.6","NONE","AUTHORISED","bf48544e-b26a-40b6-8126-65dbf9d4319c"
"2025-07-16","RECEIVE","ULearn Limited Current account","ULearn-Student","","486.8","100","","RE ABROAD.INC. 025 GP","486.8","NONE","AUTHORISED","81a1a796-c929-4680-a0f2-92c4782f2249"
"2025-07-17","SPEND","ULearn Limited Current account","Bank Charges","","0.8","B127","","NEPOSCHGUSD 000000.80","0.8","NONE","AUTHORISED","a0cd357e-86c9-4d64-b3cb-9d8b5a039093"
"2025-07-17","SPEND","ULearn Limited Current account","GoCar","POS16JUL GOCAR CARSHA","5.33","A104","","Transport (Van/CityCar)","5.33","NONE","AUTHORISED","58bdcfac-44eb-4259-a09c-f4ecc94d826a"
"2025-07-17","SPEND","ULearn Limited Current account","Bank Charges","","0.11","B127","","NEPOSCHGUSD 000000.31","0.11","NONE","AUTHORISED","694747bf-e18e-47b5-8e44-b6b1b37dc99e"
"2025-07-17","SPEND","ULearn Limited Current account","Bank Charges","","11.43","B127","","NEPOSCHGGBP 000011.43","11.43","NONE","AUTHORISED","065cec68-8b1b-45fa-ac26-908cfa672454"
"2025-07-17","RECEIVE","ULearn Limited Current account","ULearn-Student","","2800","100","","","2800","NONE","AUTHORISED","e7cf589e-1553-4590-bfcb-fe695174875c"
"2025-07-17","RECEIVE","ULearn Limited Current account","ULearn-Student","","1650","100","","","1650","NONE","AUTHORISED","477fcef6-159e-4ddc-8027-02789138d134"
"2025-07-17","SPEND","ULearn Limited Current account","GoCar","POS16JUL GOCAR CARSHA","24.65","A104","","Transport (Van/CityCar)","24.65","NONE","AUTHORISED","5c02305a-7f3c-4237-ba32-7ef962d0d5f0"
"2025-07-17","RECEIVE","ULearn Limited Current account","ULearn-Student","","186.19","100","","","186.19","NONE","AUTHORISED","370ebacd-0cb4-4ba8-a58c-e0277eeb5876"
"2025-07-17","RECEIVE","ULearn Limited Current account","ULearn-Student","","815.8","100","","","815.8","NONE","AUTHORISED","9679d051-c35a-4f33-94a2-082d7175b388"
"2025-07-17","SPEND","ULearn Limited Current account","Yaundry","","77","A101","","POS09APR YAUNDRY","77","NONE","AUTHORISED","03477a69-e26d-4f88-ab28-16878d3ad70e"
"2025-08-05","SPEND","ULearn Limited Current account","Google","","317.02","B110","","POS25SEP GOOGLE *ADS1","317.02","NONE","AUTHORISED","6f032594-a6aa-4dd7-9bb5-2b29f35d871d"
"2025-08-05","SPEND","ULearn Limited Current account","Upwork - CARD","","71.53","B118","","POS04AUG Upwork -6072","71.53","NONE","AUTHORISED","0822dafb-db35-43a0-9de8-5e8b3e24b278"
"2025-08-06","SPEND","ULearn Limited Current account","Dublin Bus","","290","B112A","","POS19SEP BUS ATHA CLI","290","NONE","AUTHORISED","85661b3e-3924-4d2c-be68-2e5b23dddc45"
"2025-08-06","SPEND","ULearn Limited Current account","CLAUDE AI","","105.52","B106","","AO Software Subscription","105.52","NONE","AUTHORISED","39c91cce-afa4-434a-b830-c50933b72122"
"2025-08-06","RECEIVE","ULearn Limited Current account","ULearn-Student","","245.08","100","","","245.08","NONE","AUTHORISED","64069044-e1f2-473c-a4ec-d6d086b8ecde"
"2025-08-11","SPEND","ULearn Limited Current account","Yaundry","","30","A101","","POS09APR YAUNDRY","30","NONE","AUTHORISED","56edff55-bd83-40ce-b9e0-dd0c5ac10e48"
"2025-08-11","SPEND","ULearn Limited Current account","Bank Charges","","0.84","B127","","NEPOSCHGUSD 000000.80","0.84","NONE","AUTHORISED","f6b75af2-d940-46af-ba6f-d6499e0cf4bd"
"2025-09-18","SPEND","ULearn Limited Current account","LizPat Properties","","16000","500","","Deposit - 13 Harcourt","16000","NONE","AUTHORISED","ca241f0d-4849-440d-9abe-412511aea88f"
"2025-09-18","SPEND","ULearn Limited Current account","GODADDY","","28.07","B106","","","28.07","NONE","AUTHORISED","cc8f2438-f7c4-4af8-818d-f4946fc1191c"
"2025-09-22","SPEND","ULearn Limited Current account","Bird","","15","B106","","Chat Module","15","NONE","AUTHORISED","7d1196d5-5cb6-4abc-b678-ee54ff900860"
"2025-09-26","SPEND","ULearn Limited Current account","Bank Charges","","0.14","B127","","NEPOSCHGMXN 000000.91","0.14","NONE","AUTHORISED","a4ff6912-4035-4374-b7c6-c3bf822d0180"
"2025-09-29","SPEND","ULearn Limited Current account","Bank Charges","","10","B127","","BOI BOL CHARGE","10","NONE","AUTHORISED","59c07cbc-ca70-4b94-98d2-fe3726d04b47"
"2025-09-29","SPEND","ULearn Limited Current account","Ulgebraz Technologies Pvt.Ltd","","10","B106","","POS26SEP ULGEBRAZ","10","NONE","AUTHORISED","d72dc376-bb8b-4fa9-a32c-8a7751352891"
"2025-09-29","SPEND","ULearn Limited Current account","Google","","1.99","B106","","","1.99","NONE","AUTHORISED","32a81ae2-5d23-453f-9270-a79747f6ea0f"
"2025-09-29","SPEND","ULearn Limited Current account","Zoho","","14.76","B106","","POS26SEP ZOHO-SIGN","14.76","NONE","AUTHORISED","1bfd693e-a15a-421c-82e2-1d28497e22de"
"2025-09-29","SPEND","ULearn Limited Current account","Hubspot","","599.75","B106","","POS18OCT HubSpot Irel","599.75","NONE","AUTHORISED","69a66d52-d973-4dae-930b-5ab00911fe99"
"2025-09-29","SPEND","ULearn Limited Current account","Muhammet Saritemur","","17.5","B127","","Bank Fee","17.5","NONE","AUTHORISED","f381f9a9-53d2-4ba4-bb10-e755b8d64e32"
"2025-10-30","SPEND","ULearn Limited Current account","Virgin Media","","128","B104A","","POS26SEP VIRGIN MEDIA","128","NONE","AUTHORISED","df631bf9-1b38-4ae1-8c4b-664965a01b81"
"2025-10-30","SPEND","ULearn Limited Current account","EIR","","20","B104","","POS30APR VESTA  *EIR","20","NONE","AUTHORISED","dc09e51c-4a96-4918-bac5-170eca3bb1eb"
"2025-10-30","RECEIVE","ULearn Limited Current account","Blackhall Green - Apartment","","3350","B100","","","3350","NONE","AUTHORISED","f9a91b1c-4d89-416f-a248-d96601fbf7f7"
"2025-11-03","RECEIVE-TRANSFER","ULearn Limited Current account","","","2900","ACC1","","Bank Transfer from Revolut EUR Main.","2900","","AUTHORISED","26a04113-13c6-44d0-8fea-640b203e45e1"
"2025-11-03","SPEND","ULearn Limited Current account","Bird","","15","B106","","Chat Module","15","NONE","AUTHORISED","b4b95592-7f94-4f7b-9600-ae93f08eb50b"
"2025-11-02","SPEND","ULearn Limited Current account","Glendalough Visitor Centre","","12.25","A109","","Coffee","12.25","NONE","AUTHORISED","0d3ba091-e019-4acf-b6d6-c898308b8967"
"2025-11-03","SPEND","ULearn Limited Current account","Westwood","","99","BIK","","WESTWOOD DUN  SEPA DD","99","NONE","AUTHORISED","05840149-7dc5-43cc-9d39-7acf29a1dafe"
"2025-11-03","SPEND","ULearn Limited Current account","Yaundry","","77","A101","","Laundry Collect&Drop Service","77","NONE","AUTHORISED","a76241ae-c5e2-47a3-9b3a-463bc122601e"
"2025-11-03","SPEND","ULearn Limited Current account","GODADDY","","23.59","B106","","","23.59","NONE","AUTHORISED","a0bfc693-2b14-42e6-bf61-3ca63c792f5b"
"2025-11-03","SPEND","ULearn Limited Current account","Westwood","","99","BIK","","WESTWOOD DUN  SEPA DD","99","NONE","AUTHORISED","7540da94-8797-4d80-88c9-bd943050ba36"
"2025-11-03","SPEND","ULearn Limited Current account","Zoho","","36.9","B106","","POS03NOV ZOHO-RECRUIT","36.9","TAX004","AUTHORISED","c6eb9397-097b-405f-aca9-9801afbe6a59"
"2025-11-03","SPEND","ULearn Limited Current account","Google","","369.73","B110","","POS25SEP GOOGLE *ADS1","369.73","NONE","AUTHORISED","76e9092e-3d9d-4650-b6b8-5d34a6271e61"
"2025-11-03","SPEND","ULearn Limited Current account","Indeed Recruitment","","258.3","B110","","HR recruit ad","258.3","NONE","AUTHORISED","9dd37dce-2491-40c9-b026-b330088c4999"
"2025-11-03","SPEND","ULearn Limited Current account","CARD - Google","","298.89","B106","","Google Apps Bus","298.89","TAX004","AUTHORISED","8cc4a714-e391-4589-91b6-aba38785f39b"
"2025-10-31","SPEND","ULearn Limited Current account","Google","","1000","B110","","POS25SEP GOOGLE *ADS1","1000","NONE","AUTHORISED","a4514bb9-18a9-459a-8a43-66a74b9c1942"
"2025-10-30","RECEIVE","ULearn Limited Current account","ULearn-Student","","779","100","","","779","NONE","AUTHORISED","11e989f8-1a59-4ef1-a9ac-bb44e68296ac"
"2025-10-29","SPEND","ULearn Limited Current account","Google","","1.99","B106","","","1.99","NONE","AUTHORISED","7f0320c1-63ef-42c1-b33b-c3c04d6f8003"
"2025-10-29","SPEND","ULearn Limited Current account","EFLOW","","15.6","A104","","Airport ","15.6","NONE","AUTHORISED","c29514d0-ff3c-431b-9477-69e70abfede6"
"2025-10-29","SPEND","ULearn Limited Current account","WeTransfer","","23","B106","","Online Storage","23","NONE","AUTHORISED","49606ff0-7653-4e11-a233-ed90bde8c2be"
"2025-10-29","RECEIVE","ULearn Limited Current account","ULearn-Student","","923","100","","","923","NONE","AUTHORISED","9ced4976-ba65-46a1-9db1-f7a2d31752e6"
